order_detail_id,order_id,product_id,sales,units,gross_profit,cost
698,698,4,9.75,3,6.33,3.42
699,699,7,10.47,3,7.47,3.0
700,700,10,16.25,5,10.55,5.7
701,701,59,21.6,6,14.4,7.2
702,702,5,6.5,2,4.22,2.28
703,703,38,32.4,9,21.6,10.8
704,704,7,10.47,3,7.47,3.0
705,705,48,22.75,7,14.77,7.98
706,706,14,11.25,3,7.35,3.9
707,707,9,6.98,2,4.98,2.0
708,708,76,7.5,6,3.9,3.6
709,709,48,22.75,7,14.77,7.98
710,710,3,7.2,2,4.8,2.4
711,711,48,22.75,7,14.77,7.98
712,712,3,7.2,2,4.8,2.4
713,713,2,7.2,2,5.0,2.2
714,714,3,7.2,2,4.8,2.4
715,715,5,6.5,2,4.22,2.28
716,716,7,10.47,3,7.47,3.0
717,717,14,11.25,3,7.35,3.9
718,718,5,6.5,2,4.22,2.28
719,719,31,13.0,4,8.44,4.56
720,720,1,7.5,2,4.9,2.6
721,721,77,30.0,3,24.0,6.0
722,722,4,9.75,3,6.33,3.42
723,723,78,5.0,4,2.6,2.4
724,724,13,3.49,1,2.49,1.0
725,725,5,6.5,2,4.22,2.28
726,726,5,6.5,2,4.22,2.28
727,727,17,14.4,4,10.0,4.4
728,728,53,33.75,9,22.05,11.7
729,729,13,3.49,1,2.49,1.0
730,730,5,6.5,2,4.22,2.28
731,731,12,18.75,5,12.25,6.5
732,732,16,10.8,3,7.2,3.6
733,733,2,7.2,2,5.0,2.2
734,734,46,32.4,9,22.5,9.9
735,735,63,30.0,8,19.6,10.4
736,736,7,10.47,3,7.47,3.0
737,737,34,17.45,5,12.45,5.0
738,738,34,17.45,5,12.45,5.0
739,739,2,7.2,2,5.0,2.2
740,740,21,13.96,4,9.96,4.0
741,741,2,7.2,2,5.0,2.2
742,742,14,11.25,3,7.35,3.9
743,743,9,6.98,2,4.98,2.0
744,744,3,7.2,2,4.8,2.4
745,745,7,10.47,3,7.47,3.0
746,746,5,6.5,2,4.22,2.28
747,747,24,3.75,1,2.45,1.3
748,748,23,15.0,4,9.8,5.2
749,749,7,10.47,3,7.47,3.0
750,750,28,18.0,5,12.5,5.5
751,751,19,18.0,5,12.0,6.0
752,752,3,7.2,2,4.8,2.4
753,753,9,6.98,2,4.98,2.0
754,754,1,7.5,2,4.9,2.6
755,755,48,22.75,7,14.77,7.98
756,756,23,15.0,4,9.8,5.2
757,757,55,24.43,7,17.43,7.0
758,758,19,18.0,5,12.0,6.0
759,759,9,6.98,2,4.98,2.0
760,760,2,7.2,2,5.0,2.2
761,761,23,15.0,4,9.8,5.2
762,762,79,28.8,8,20.0,8.8
763,763,2,7.2,2,5.0,2.2
764,764,14,11.25,3,7.35,3.9
765,765,56,29.25,9,18.99,10.26
766,766,1,7.5,2,4.9,2.6
767,767,23,15.0,4,9.8,5.2
768,768,16,10.8,3,7.2,3.6
769,769,20,14.4,4,9.6,4.8
770,770,5,6.5,2,4.22,2.28
771,771,9,6.98,2,4.98,2.0
772,772,48,22.75,7,14.77,7.98
773,773,24,3.75,1,2.45,1.3
774,774,25,3.75,3,1.95,1.8
775,775,4,9.75,3,6.33,3.42
776,776,42,26.25,7,17.15,9.1
777,777,2,7.2,2,5.0,2.2
778,778,5,6.5,2,4.22,2.28
779,779,5,6.5,2,4.22,2.28
780,780,12,18.75,5,12.25,6.5
781,781,5,6.5,2,4.22,2.28
782,782,27,3.6,1,2.4,1.2
783,783,14,11.25,3,7.35,3.9
784,784,8,25.2,7,16.8,8.4
785,785,14,11.25,3,7.35,3.9
786,786,18,10.8,3,7.5,3.3
787,787,14,11.25,3,7.35,3.9
788,788,31,13.0,4,8.44,4.56
789,789,7,10.47,3,7.47,3.0
790,790,14,11.25,3,7.35,3.9
791,791,20,14.4,4,9.6,4.8
792,792,31,13.0,4,8.44,4.56
793,793,1,7.5,2,4.9,2.6
794,794,55,24.43,7,17.43,7.0
795,795,3,7.2,2,4.8,2.4
796,796,2,7.2,2,5.0,2.2
797,797,19,18.0,5,12.0,6.0
798,798,12,18.75,5,12.25,6.5
799,799,27,3.6,1,2.4,1.2
800,800,1,7.5,2,4.9,2.6
801,801,9,6.98,2,4.98,2.0
802,802,18,10.8,3,7.5,3.3
803,803,5,6.5,2,4.22,2.28
804,804,2,7.2,2,5.0,2.2
805,805,10,16.25,5,10.55,5.7
806,806,2,7.2,2,5.0,2.2
807,807,21,13.96,4,9.96,4.0
808,808,56,29.25,9,18.99,10.26
809,809,24,3.75,1,2.45,1.3
810,810,36,28.8,8,19.2,9.6
811,811,18,10.8,3,7.5,3.3
812,812,24,3.75,1,2.45,1.3
813,813,12,18.75,5,12.25,6.5
814,814,28,18.0,5,12.5,5.5
815,815,14,11.25,3,7.35,3.9
816,816,36,28.8,8,19.2,9.6
817,817,12,18.75,5,12.25,6.5
818,818,46,32.4,9,22.5,9.9
819,819,28,18.0,5,12.5,5.5
820,820,27,3.6,1,2.4,1.2
821,821,9,6.98,2,4.98,2.0
822,822,32,22.5,6,14.7,7.8
823,823,3,7.2,2,4.8,2.4
824,824,3,7.2,2,4.8,2.4
825,825,2,7.2,2,5.0,2.2
826,826,7,10.47,3,7.47,3.0
827,827,53,33.75,9,22.05,11.7
828,828,2,7.2,2,5.0,2.2
829,829,3,7.2,2,4.8,2.4
830,830,80,43.2,12,30.0,13.2
831,831,39,3.25,1,2.11,1.14
832,832,2,7.2,2,5.0,2.2
833,833,39,3.25,1,2.11,1.14
834,834,39,3.25,1,2.11,1.14
835,835,6,3.6,1,2.5,1.1
836,836,12,18.75,5,12.25,6.5
837,837,14,11.25,3,7.35,3.9
838,838,17,14.4,4,10.0,4.4
839,839,36,28.8,8,19.2,9.6
840,840,34,17.45,5,12.45,5.0
841,841,1,7.5,2,4.9,2.6
842,842,10,16.25,5,10.55,5.7
843,843,31,13.0,4,8.44,4.56
844,844,7,10.47,3,7.47,3.0
845,845,20,14.4,4,9.6,4.8
846,846,4,9.75,3,6.33,3.42
847,847,18,10.8,3,7.5,3.3
848,848,5,6.5,2,4.22,2.28
849,849,12,18.75,5,12.25,6.5
850,850,12,18.75,5,12.25,6.5
851,851,17,14.4,4,10.0,4.4
852,852,23,15.0,4,9.8,5.2
853,853,24,3.75,1,2.45,1.3
854,854,18,10.8,3,7.5,3.3
855,855,21,13.96,4,9.96,4.0
856,856,16,10.8,3,7.2,3.6
857,857,8,25.2,7,16.8,8.4
858,858,40,21.6,6,15.0,6.6
859,859,4,9.75,3,6.33,3.42
860,860,20,14.4,4,9.6,4.8
861,861,81,48.75,13,31.85,16.9
862,862,20,14.4,4,9.6,4.8
863,863,17,14.4,4,10.0,4.4
864,864,31,13.0,4,8.44,4.56
865,865,48,22.75,7,14.77,7.98
866,866,18,10.8,3,7.5,3.3
867,867,24,3.75,1,2.45,1.3
868,868,64,13.0,4,1.0,12.0
869,869,3,7.2,2,4.8,2.4
870,870,18,10.8,3,7.5,3.3
871,871,5,6.5,2,4.22,2.28
872,872,4,9.75,3,6.33,3.42
873,873,10,16.25,5,10.55,5.7
874,874,34,17.45,5,12.45,5.0
875,875,21,13.96,4,9.96,4.0
876,876,16,10.8,3,7.2,3.6
877,877,31,13.0,4,8.44,4.56
878,878,18,10.8,3,7.5,3.3
879,879,14,11.25,3,7.35,3.9
880,880,3,7.2,2,4.8,2.4
881,881,3,7.2,2,4.8,2.4
882,882,42,26.25,7,17.15,9.1
883,883,19,18.0,5,12.0,6.0
884,884,11,20.94,6,14.94,6.0
885,885,19,18.0,5,12.0,6.0
886,886,19,18.0,5,12.0,6.0
887,887,17,14.4,4,10.0,4.4
888,888,19,18.0,5,12.0,6.0
889,889,24,3.75,1,2.45,1.3
890,890,19,18.0,5,12.0,6.0
891,891,27,3.6,1,2.4,1.2
892,892,16,10.8,3,7.2,3.6
893,893,16,10.8,3,7.2,3.6
894,894,48,22.75,7,14.77,7.98
895,895,9,6.98,2,4.98,2.0
896,896,23,15.0,4,9.8,5.2
897,897,23,15.0,4,9.8,5.2
898,898,9,6.98,2,4.98,2.0
899,899,14,11.25,3,7.35,3.9
900,900,1,7.5,2,4.9,2.6
901,901,4,9.75,3,6.33,3.42
902,902,28,18.0,5,12.5,5.5
903,903,14,11.25,3,7.35,3.9
904,904,34,17.45,5,12.45,5.0
905,905,5,6.5,2,4.22,2.28
906,906,31,13.0,4,8.44,4.56
907,907,24,3.75,1,2.45,1.3
908,908,16,10.8,3,7.2,3.6
909,909,28,18.0,5,12.5,5.5
910,910,16,10.8,3,7.2,3.6
911,911,9,6.98,2,4.98,2.0
912,912,4,9.75,3,6.33,3.42
913,913,13,3.49,1,2.49,1.0
914,914,16,10.8,3,7.2,3.6
915,915,12,18.75,5,12.25,6.5
916,916,16,10.8,3,7.2,3.6
917,917,6,3.6,1,2.5,1.1
918,918,18,10.8,3,7.5,3.3
919,919,14,11.25,3,7.35,3.9
920,920,4,9.75,3,6.33,3.42
921,921,3,7.2,2,4.8,2.4
922,922,1,7.5,2,4.9,2.6
923,923,39,3.25,1,2.11,1.14
924,924,14,11.25,3,7.35,3.9
925,925,3,7.2,2,4.8,2.4
926,926,27,3.6,1,2.4,1.2
927,927,1,7.5,2,4.9,2.6
928,928,66,1.25,1,0.65,0.6
929,929,79,28.8,8,20.0,8.8
930,930,20,14.4,4,9.6,4.8
931,931,12,18.75,5,12.25,6.5
932,932,9,6.98,2,4.98,2.0
933,933,1,7.5,2,4.9,2.6
934,934,50,8.75,7,4.55,4.2
935,935,17,14.4,4,10.0,4.4
936,936,2,7.2,2,5.0,2.2
937,937,12,18.75,5,12.25,6.5
938,938,10,16.25,5,10.55,5.7
939,939,20,14.4,4,9.6,4.8
940,940,4,9.75,3,6.33,3.42
941,941,39,3.25,1,2.11,1.14
942,942,3,7.2,2,4.8,2.4
943,943,9,6.98,2,4.98,2.0
944,944,4,9.75,3,6.33,3.42
945,945,28,18.0,5,12.5,5.5
946,946,8,25.2,7,16.8,8.4
947,947,24,3.75,1,2.45,1.3
948,948,9,6.98,2,4.98,2.0
949,949,1,7.5,2,4.9,2.6
950,950,18,10.8,3,7.5,3.3
951,951,10,16.25,5,10.55,5.7
952,952,21,13.96,4,9.96,4.0
953,953,16,10.8,3,7.2,3.6
954,954,7,10.47,3,7.47,3.0
955,955,17,14.4,4,10.0,4.4
956,956,24,3.75,1,2.45,1.3
957,957,18,10.8,3,7.5,3.3
958,958,3,7.2,2,4.8,2.4
959,959,6,3.6,1,2.5,1.1
960,960,2,7.2,2,5.0,2.2
961,961,28,18.0,5,12.5,5.5
962,962,31,13.0,4,8.44,4.56
963,963,39,3.25,1,2.11,1.14
964,964,16,10.8,3,7.2,3.6
965,965,2,7.2,2,5.0,2.2
966,966,82,22.75,7,1.75,21.0
967,967,1,7.5,2,4.9,2.6
968,968,39,3.25,1,2.11,1.14
969,969,7,10.47,3,7.47,3.0
970,970,10,16.25,5,10.55,5.7
971,971,19,18.0,5,12.0,6.0
972,972,13,3.49,1,2.49,1.0
973,973,1,7.5,2,4.9,2.6
974,974,9,6.98,2,4.98,2.0
975,975,5,6.5,2,4.22,2.28
976,976,4,9.75,3,6.33,3.42
977,977,28,18.0,5,12.5,5.5
978,978,83,80.0,4,40.0,40.0
979,979,2,7.2,2,5.0,2.2
980,980,36,28.8,8,19.2,9.6
981,981,27,3.6,1,2.4,1.2
982,982,60,31.41,9,22.41,9.0
983,983,67,2.5,2,1.3,1.2
984,984,1,7.5,2,4.9,2.6
985,985,16,10.8,3,7.2,3.6
986,986,4,9.75,3,6.33,3.42
987,987,16,10.8,3,7.2,3.6
988,988,4,9.75,3,6.33,3.42
989,989,18,10.8,3,7.5,3.3
990,990,12,18.75,5,12.25,6.5
991,991,1,7.5,2,4.9,2.6
992,992,42,26.25,7,17.15,9.1
993,993,12,18.75,5,12.25,6.5
994,994,78,5.0,4,2.6,2.4
995,995,3,7.2,2,4.8,2.4
996,996,20,14.4,4,9.6,4.8
997,997,6,3.6,1,2.5,1.1
998,998,7,10.47,3,7.47,3.0
999,999,55,24.43,7,17.43,7.0
1000,1000,12,18.75,5,12.25,6.5
1001,1001,12,18.75,5,12.25,6.5
1002,1002,14,11.25,3,7.35,3.9
1003,1003,59,21.6,6,14.4,7.2
1004,1004,14,11.25,3,7.35,3.9
1005,1005,38,32.4,9,21.6,10.8
1006,1006,36,28.8,8,19.2,9.6
1007,1007,5,6.5,2,4.22,2.28
1008,1008,40,21.6,6,15.0,6.6
1009,1009,39,3.25,1,2.11,1.14
1010,1010,4,9.75,3,6.33,3.42
1011,1011,5,6.5,2,4.22,2.28
1012,1012,24,3.75,1,2.45,1.3
1013,1013,9,6.98,2,4.98,2.0
1014,1014,6,3.6,1,2.5,1.1
1015,1015,16,10.8,3,7.2,3.6
1016,1016,84,140.0,7,70.0,70.0
1017,1017,7,10.47,3,7.47,3.0
1018,1018,23,15.0,4,9.8,5.2
1019,1019,5,6.5,2,4.22,2.28
1020,1020,5,6.5,2,4.22,2.28
1021,1021,17,14.4,4,10.0,4.4
1022,1022,24,3.75,1,2.45,1.3
1023,1023,41,25.2,7,17.5,7.7
1024,1024,13,3.49,1,2.49,1.0
1025,1025,79,28.8,8,20.0,8.8
1026,1026,15,27.92,8,19.92,8.0
1027,1027,24,3.75,1,2.45,1.3
1028,1028,16,10.8,3,7.2,3.6
1029,1029,27,3.6,1,2.4,1.2
1030,1030,46,32.4,9,22.5,9.9
1031,1031,5,6.5,2,4.22,2.28
1032,1032,40,21.6,6,15.0,6.6
1033,1033,39,3.25,1,2.11,1.14
1034,1034,4,9.75,3,6.33,3.42
1035,1035,5,6.5,2,4.22,2.28
1036,1036,10,16.25,5,10.55,5.7
1037,1037,85,50.4,14,35.0,15.4
1038,1038,5,6.5,2,4.22,2.28
1039,1039,4,9.75,3,6.33,3.42
1040,1040,22,19.5,6,12.66,6.84
1041,1041,60,31.41,9,22.41,9.0
1042,1042,18,10.8,3,7.5,3.3
1043,1043,48,22.75,7,14.77,7.98
1044,1044,22,19.5,6,12.66,6.84
1045,1045,36,28.8,8,19.2,9.6
1046,1046,10,16.25,5,10.55,5.7
1047,1047,79,28.8,8,20.0,8.8
1048,1048,3,7.2,2,4.8,2.4
1049,1049,16,10.8,3,7.2,3.6
1050,1050,14,11.25,3,7.35,3.9
1051,1051,7,10.47,3,7.47,3.0
1052,1052,3,7.2,2,4.8,2.4
1053,1053,10,16.25,5,10.55,5.7
1054,1054,5,6.5,2,4.22,2.28
1055,1055,59,21.6,6,14.4,7.2
1056,1056,31,13.0,4,8.44,4.56
1057,1057,9,6.98,2,4.98,2.0
1058,1058,5,6.5,2,4.22,2.28
1059,1059,2,7.2,2,5.0,2.2
1060,1060,17,14.4,4,10.0,4.4
1061,1061,18,10.8,3,7.5,3.3
1062,1062,1,7.5,2,4.9,2.6
1063,1063,2,7.2,2,5.0,2.2
1064,1064,24,3.75,1,2.45,1.3
1065,1065,4,9.75,3,6.33,3.42
1066,1066,7,10.47,3,7.47,3.0
1067,1067,2,7.2,2,5.0,2.2
1068,1068,5,6.5,2,4.22,2.28
1069,1069,2,7.2,2,5.0,2.2
1070,1070,79,28.8,8,20.0,8.8
1071,1071,4,9.75,3,6.33,3.42
1072,1072,39,3.25,1,2.11,1.14
1073,1073,14,11.25,3,7.35,3.9
1074,1074,3,7.2,2,4.8,2.4
1075,1075,21,13.96,4,9.96,4.0
1076,1076,19,18.0,5,12.0,6.0
1077,1077,39,3.25,1,2.11,1.14
1078,1078,14,11.25,3,7.35,3.9
1079,1079,20,14.4,4,9.6,4.8
1080,1080,54,26.0,8,16.88,9.12
1081,1081,5,6.5,2,4.22,2.28
1082,1082,5,6.5,2,4.22,2.28
1083,1083,5,6.5,2,4.22,2.28
1084,1084,10,16.25,5,10.55,5.7
1085,1085,10,16.25,5,10.55,5.7
1086,1086,5,6.5,2,4.22,2.28
1087,1087,10,16.25,5,10.55,5.7
1088,1088,5,6.5,2,4.22,2.28
1089,1089,10,16.25,5,10.55,5.7
1090,1090,5,6.5,2,4.22,2.28
1091,1091,10,16.25,5,10.55,5.7
1092,1092,41,25.2,7,17.5,7.7
1093,1093,46,32.4,9,22.5,9.9
1094,1094,28,18.0,5,12.5,5.5
1095,1095,20,14.4,4,9.6,4.8
1096,1096,14,11.25,3,7.35,3.9
1097,1097,31,13.0,4,8.44,4.56
1098,1098,32,22.5,6,14.7,7.8
1099,1099,20,14.4,4,9.6,4.8
1100,1100,5,6.5,2,4.22,2.28
1101,1101,1,7.5,2,4.9,2.6
1102,1102,13,3.49,1,2.49,1.0
1103,1103,2,7.2,2,5.0,2.2
1104,1104,16,10.8,3,7.2,3.6
1105,1105,48,22.75,7,14.77,7.98
1106,1106,14,11.25,3,7.35,3.9
1107,1107,10,16.25,5,10.55,5.7
1108,1108,12,18.75,5,12.25,6.5
1109,1109,1,7.5,2,4.9,2.6
1110,1110,18,10.8,3,7.5,3.3
1111,1111,48,22.75,7,14.77,7.98
1112,1112,2,7.2,2,5.0,2.2
1113,1113,18,10.8,3,7.5,3.3
1114,1114,23,15.0,4,9.8,5.2
1115,1115,23,15.0,4,9.8,5.2
1116,1116,2,7.2,2,5.0,2.2
1117,1117,3,7.2,2,4.8,2.4
1118,1118,61,36.0,10,24.0,12.0
1119,1119,16,10.8,3,7.2,3.6
1120,1120,28,18.0,5,12.5,5.5
1121,1121,20,14.4,4,9.6,4.8
1122,1122,2,7.2,2,5.0,2.2
1123,1123,1,7.5,2,4.9,2.6
1124,1124,21,13.96,4,9.96,4.0
1125,1125,1,7.5,2,4.9,2.6
1126,1126,2,7.2,2,5.0,2.2
1127,1127,59,21.6,6,14.4,7.2
1128,1128,17,14.4,4,10.0,4.4
1129,1129,21,13.96,4,9.96,4.0
1130,1130,2,7.2,2,5.0,2.2
1131,1131,23,15.0,4,9.8,5.2
1132,1132,56,29.25,9,18.99,10.26
1133,1133,28,18.0,5,12.5,5.5
1134,1134,40,21.6,6,15.0,6.6
1135,1135,7,10.47,3,7.47,3.0
1136,1136,7,10.47,3,7.47,3.0
1137,1137,79,28.8,8,20.0,8.8
1138,1138,7,10.47,3,7.47,3.0
1139,1139,16,10.8,3,7.2,3.6
1140,1140,16,10.8,3,7.2,3.6
1141,1141,7,10.47,3,7.47,3.0
1142,1142,27,3.6,1,2.4,1.2
1143,1143,20,14.4,4,9.6,4.8
1144,1144,9,6.98,2,4.98,2.0
1145,1145,7,10.47,3,7.47,3.0
1146,1146,6,3.6,1,2.5,1.1
1147,1147,8,25.2,7,16.8,8.4
1148,1148,39,3.25,1,2.11,1.14
1149,1149,4,9.75,3,6.33,3.42
1150,1150,1,7.5,2,4.9,2.6
1151,1151,4,9.75,3,6.33,3.42
1152,1152,67,2.5,2,1.3,1.2
1153,1153,1,7.5,2,4.9,2.6
1154,1154,21,13.96,4,9.96,4.0
1155,1155,39,3.25,1,2.11,1.14
1156,1156,16,10.8,3,7.2,3.6
1157,1157,13,3.49,1,2.49,1.0
1158,1158,14,11.25,3,7.35,3.9
1159,1159,1,7.5,2,4.9,2.6
1160,1160,9,6.98,2,4.98,2.0
1161,1161,18,10.8,3,7.5,3.3
1162,1162,24,3.75,1,2.45,1.3
1163,1163,18,10.8,3,7.5,3.3
1164,1164,5,6.5,2,4.22,2.28
1165,1165,18,10.8,3,7.5,3.3
1166,1166,48,22.75,7,14.77,7.98
1167,1167,34,17.45,5,12.45,5.0
1168,1168,7,10.47,3,7.47,3.0
1169,1169,23,15.0,4,9.8,5.2
1170,1170,17,14.4,4,10.0,4.4
1171,1171,16,10.8,3,7.2,3.6
1172,1172,18,10.8,3,7.5,3.3
1173,1173,23,15.0,4,9.8,5.2
1174,1174,1,7.5,2,4.9,2.6
1175,1175,7,10.47,3,7.47,3.0
1176,1176,2,7.2,2,5.0,2.2
1177,1177,25,3.75,3,1.95,1.8
1178,1178,9,6.98,2,4.98,2.0
1179,1179,4,9.75,3,6.33,3.42
1180,1180,2,7.2,2,5.0,2.2
1181,1181,53,33.75,9,22.05,11.7
1182,1182,14,11.25,3,7.35,3.9
1183,1183,25,3.75,3,1.95,1.8
1184,1184,24,3.75,1,2.45,1.3
1185,1185,13,3.49,1,2.49,1.0
1186,1186,56,29.25,9,18.99,10.26
1187,1187,2,7.2,2,5.0,2.2
1188,1188,42,26.25,7,17.15,9.1
1189,1189,20,14.4,4,9.6,4.8
1190,1190,14,11.25,3,7.35,3.9
1191,1191,2,7.2,2,5.0,2.2
1192,1192,24,3.75,1,2.45,1.3
1193,1193,10,16.25,5,10.55,5.7
1194,1194,2,7.2,2,5.0,2.2
1195,1195,5,6.5,2,4.22,2.28
1196,1196,4,9.75,3,6.33,3.42
1197,1197,8,25.2,7,16.8,8.4
1198,1198,3,7.2,2,4.8,2.4
1199,1199,5,6.5,2,4.22,2.28
1200,1200,1,7.5,2,4.9,2.6
1201,1201,28,18.0,5,12.5,5.5
1202,1202,9,6.98,2,4.98,2.0
1203,1203,39,3.25,1,2.11,1.14
1204,1204,20,14.4,4,9.6,4.8
1205,1205,51,40.0,2,20.0,20.0
1206,1206,27,3.6,1,2.4,1.2
1207,1207,5,6.5,2,4.22,2.28
1208,1208,59,21.6,6,14.4,7.2
1209,1209,11,20.94,6,14.94,6.0
1210,1210,26,37.5,10,24.5,13.0
1211,1211,48,22.75,7,14.77,7.98
1212,1212,5,6.5,2,4.22,2.28
1213,1213,28,18.0,5,12.5,5.5
1214,1214,4,9.75,3,6.33,3.42
1215,1215,3,7.2,2,4.8,2.4
1216,1216,54,26.0,8,16.88,9.12
1217,1217,20,14.4,4,9.6,4.8
1218,1218,28,18.0,5,12.5,5.5
1219,1219,21,13.96,4,9.96,4.0
1220,1220,10,16.25,5,10.55,5.7
1221,1221,34,17.45,5,12.45,5.0
1222,1222,2,7.2,2,5.0,2.2
1223,1223,18,10.8,3,7.5,3.3
1224,1224,41,25.2,7,17.5,7.7
1225,1225,1,7.5,2,4.9,2.6
1226,1226,5,6.5,2,4.22,2.28
1227,1227,1,7.5,2,4.9,2.6
1228,1228,2,7.2,2,5.0,2.2
1229,1229,67,2.5,2,1.3,1.2
1230,1230,1,7.5,2,4.9,2.6
1231,1231,12,18.75,5,12.25,6.5
1232,1232,10,16.25,5,10.55,5.7
1233,1233,31,13.0,4,8.44,4.56
1234,1234,1,7.5,2,4.9,2.6
1235,1235,79,28.8,8,20.0,8.8
1236,1236,2,7.2,2,5.0,2.2
1237,1237,19,18.0,5,12.0,6.0
1238,1238,5,6.5,2,4.22,2.28
1239,1239,17,14.4,4,10.0,4.4
1240,1240,58,26.0,8,2.0,24.0
1241,1241,12,18.75,5,12.25,6.5
1242,1242,28,18.0,5,12.5,5.5
1243,1243,28,18.0,5,12.5,5.5
1244,1244,39,3.25,1,2.11,1.14
1245,1245,16,10.8,3,7.2,3.6
1246,1246,9,6.98,2,4.98,2.0
1247,1247,7,10.47,3,7.47,3.0
1248,1248,1,7.5,2,4.9,2.6
1249,1249,31,13.0,4,8.44,4.56
1250,1250,16,10.8,3,7.2,3.6
1251,1251,34,17.45,5,12.45,5.0
1252,1252,9,6.98,2,4.98,2.0
1253,1253,34,17.45,5,12.45,5.0
1254,1254,21,13.96,4,9.96,4.0
1255,1255,31,13.0,4,8.44,4.56
1256,1256,19,18.0,5,12.0,6.0
1257,1257,4,9.75,3,6.33,3.42
1258,1258,59,21.6,6,14.4,7.2
1259,1259,64,13.0,4,1.0,12.0
1260,1260,16,10.8,3,7.2,3.6
1261,1261,16,10.8,3,7.2,3.6
1262,1262,7,10.47,3,7.47,3.0
1263,1263,9,6.98,2,4.98,2.0
1264,1264,7,10.47,3,7.47,3.0
1265,1265,7,10.47,3,7.47,3.0
1266,1266,55,24.43,7,17.43,7.0
1267,1267,14,11.25,3,7.35,3.9
1268,1268,18,10.8,3,7.5,3.3
1269,1269,3,7.2,2,4.8,2.4
1270,1270,4,9.75,3,6.33,3.42
1271,1271,1,7.5,2,4.9,2.6
1272,1272,5,6.5,2,4.22,2.28
1273,1273,20,14.4,4,9.6,4.8
1274,1274,1,7.5,2,4.9,2.6
1275,1275,9,6.98,2,4.98,2.0
1276,1276,16,10.8,3,7.2,3.6
1277,1277,28,18.0,5,12.5,5.5
1278,1278,4,9.75,3,6.33,3.42
1279,1279,31,13.0,4,8.44,4.56
1280,1280,1,7.5,2,4.9,2.6
1281,1281,6,3.6,1,2.5,1.1
1282,1282,10,16.25,5,10.55,5.7
1283,1283,24,3.75,1,2.45,1.3
1284,1284,11,20.94,6,14.94,6.0
1285,1285,9,6.98,2,4.98,2.0
1286,1286,6,3.6,1,2.5,1.1
1287,1287,31,13.0,4,8.44,4.56
1288,1288,18,10.8,3,7.5,3.3
1289,1289,1,7.5,2,4.9,2.6
1290,1290,7,10.47,3,7.47,3.0
1291,1291,35,45.5,14,29.54,15.96
1292,1292,52,60.0,3,30.0,30.0
1293,1293,23,15.0,4,9.8,5.2
1294,1294,5,6.5,2,4.22,2.28
1295,1295,12,18.75,5,12.25,6.5
1296,1296,7,10.47,3,7.47,3.0
1297,1297,79,28.8,8,20.0,8.8
1298,1298,17,14.4,4,10.0,4.4
1299,1299,34,17.45,5,12.45,5.0
1300,1300,6,3.6,1,2.5,1.1
1301,1301,39,3.25,1,2.11,1.14
1302,1302,2,7.2,2,5.0,2.2
1303,1303,39,3.25,1,2.11,1.14
1304,1304,7,10.47,3,7.47,3.0
1305,1305,48,22.75,7,14.77,7.98
1306,1306,39,3.25,1,2.11,1.14
1307,1307,7,10.47,3,7.47,3.0
1308,1308,16,10.8,3,7.2,3.6
1309,1309,31,13.0,4,8.44,4.56
1310,1310,3,7.2,2,4.8,2.4
1311,1311,34,17.45,5,12.45,5.0
1312,1312,4,9.75,3,6.33,3.42
1313,1313,7,10.47,3,7.47,3.0
1314,1314,2,7.2,2,5.0,2.2
1315,1315,2,7.2,2,5.0,2.2
1316,1316,2,7.2,2,5.0,2.2
1317,1317,7,10.47,3,7.47,3.0
1318,1318,16,10.8,3,7.2,3.6
1319,1319,28,18.0,5,12.5,5.5
1320,1320,55,24.43,7,17.43,7.0
1321,1321,31,13.0,4,8.44,4.56
1322,1322,7,10.47,3,7.47,3.0
1323,1323,42,26.25,7,17.15,9.1
1324,1324,2,7.2,2,5.0,2.2
1325,1325,12,18.75,5,12.25,6.5
1326,1326,82,22.75,7,1.75,21.0
1327,1327,7,10.47,3,7.47,3.0
1328,1328,39,3.25,1,2.11,1.14
1329,1329,3,7.2,2,4.8,2.4
1330,1330,86,120.0,6,60.0,60.0
1331,1331,14,11.25,3,7.35,3.9
1332,1332,18,10.8,3,7.5,3.3
1333,1333,28,18.0,5,12.5,5.5
1334,1334,16,10.8,3,7.2,3.6
1335,1335,79,28.8,8,20.0,8.8
1336,1336,28,18.0,5,12.5,5.5
1337,1337,22,19.5,6,12.66,6.84
1338,1338,36,28.8,8,19.2,9.6
1339,1339,39,3.25,1,2.11,1.14
1340,1340,51,40.0,2,20.0,20.0
1341,1341,22,19.5,6,12.66,6.84
1342,1342,78,5.0,4,2.6,2.4
1343,1343,17,14.4,4,10.0,4.4
1344,1344,63,30.0,8,19.6,10.4
1345,1345,14,11.25,3,7.35,3.9
1346,1346,87,160.0,8,80.0,80.0
1347,1347,31,13.0,4,8.44,4.56
1348,1348,6,3.6,1,2.5,1.1
1349,1349,3,7.2,2,4.8,2.4
1350,1350,28,18.0,5,12.5,5.5
1351,1351,1,7.5,2,4.9,2.6
1352,1352,7,10.47,3,7.47,3.0
1353,1353,5,6.5,2,4.22,2.28
1354,1354,14,11.25,3,7.35,3.9
1355,1355,31,13.0,4,8.44,4.56
1356,1356,10,16.25,5,10.55,5.7
1357,1357,48,22.75,7,14.77,7.98
1358,1358,34,17.45,5,12.45,5.0
1359,1359,23,15.0,4,9.8,5.2
