order_id,customer_id,location_id,order_date,ship_date,ship_mode
529,100573,211,2022-09-25,2028-03-23,Standard Class
530,145905,234,2023-09-18,2029-03-15,Standard Class
531,145905,235,2023-09-18,2029-03-15,Standard Class
532,145905,235,2023-09-18,2029-03-15,Standard Class
533,157903,236,2024-04-04,2029-09-29,Standard Class
534,124821,96,2024-06-25,2029-12-20,Second Class
535,104731,149,2024-07-21,2030-01-17,Standard Class
536,104731,237,2024-07-21,2030-01-17,Standard Class
537,104731,237,2024-07-21,2030-01-17,Standard Class
538,104731,237,2024-07-21,2030-01-17,Standard Class
539,104731,237,2024-07-21,2030-01-17,Standard Class
540,104731,237,2024-07-21,2030-01-17,Standard Class
541,104731,237,2024-07-21,2030-01-17,Standard Class
542,148096,238,2023-08-16,2029-02-08,First Class
543,127964,18,2021-03-03,2026-08-29,Standard Class
544,127964,18,2021-03-03,2026-08-29,Standard Class
545,127964,19,2021-03-03,2026-08-29,Standard Class
546,165449,239,2022-11-22,2028-05-18,Standard Class
547,154403,240,2023-05-23,2028-11-16,Standard Class
548,114174,241,2023-09-08,2029-03-06,Standard Class
549,114174,242,2023-09-08,2029-03-06,Standard Class
550,120250,142,2023-09-19,2029-03-14,First Class
551,136322,243,2023-10-21,2029-04-17,Standard Class
552,136322,244,2023-10-21,2029-04-17,Standard Class
553,103674,232,2023-12-06,2029-06-01,Standard Class
554,103674,245,2023-12-06,2029-06-01,Standard Class
555,103674,232,2023-12-06,2029-06-01,Standard Class
556,103674,232,2023-12-06,2029-06-01,Standard Class
557,103674,245,2023-12-06,2029-06-01,Standard Class
558,103674,232,2023-12-06,2029-06-01,Standard Class
559,103674,245,2023-12-06,2029-06-01,Standard Class
560,143021,3,2024-11-19,2030-05-12,Same Day
561,143021,3,2024-11-19,2030-05-12,Same Day
562,124737,246,2021-08-23,2027-02-17,Standard Class
563,124737,247,2021-08-23,2027-02-17,Standard Class
564,124737,247,2021-08-23,2027-02-17,Standard Class
565,124737,247,2021-08-23,2027-02-17,Standard Class
566,124737,246,2021-08-23,2027-02-17,Standard Class
567,124737,247,2021-08-23,2027-02-17,Standard Class
568,146969,71,2021-09-29,2027-03-26,Standard Class
569,146969,71,2021-09-29,2027-03-26,Standard Class
570,146969,71,2021-09-29,2027-03-26,Standard Class
571,146969,72,2021-09-29,2027-03-26,Standard Class
572,146969,72,2021-09-29,2027-03-26,Standard Class
573,113047,248,2021-10-24,2027-04-16,Same Day
574,105270,9,2021-11-11,2027-05-11,Standard Class
575,105270,157,2021-11-11,2027-05-11,Standard Class
576,164588,249,2023-04-16,2028-10-13,Standard Class
577,168893,59,2023-11-03,2029-04-30,Second Class
578,168893,59,2023-11-03,2029-04-30,Second Class
579,168893,250,2023-11-03,2029-04-30,Second Class
580,168893,250,2023-11-03,2029-04-30,Second Class
581,168893,59,2023-11-03,2029-04-30,Second Class
582,128412,49,2023-12-10,2029-06-08,Standard Class
583,128412,48,2023-12-10,2029-06-08,Standard Class
584,128412,48,2023-12-10,2029-06-08,Standard Class
585,128412,48,2023-12-10,2029-06-08,Standard Class
586,128412,49,2023-12-10,2029-06-08,Standard Class
587,168228,71,2024-04-27,2029-10-20,First Class
588,168228,72,2024-04-27,2029-10-20,First Class
589,168228,71,2024-04-27,2029-10-20,First Class
590,146136,251,2024-09-03,2030-02-28,Standard Class
591,132059,252,2024-09-23,2030-03-22,Standard Class
592,132059,252,2024-09-23,2030-03-22,Standard Class
593,126438,253,2021-09-10,2027-03-06,First Class
594,115189,45,2021-12-30,2027-06-26,Second Class
595,115189,45,2021-12-30,2027-06-26,Second Class
596,139374,254,2022-09-10,2028-03-06,Standard Class
597,126396,255,2024-09-08,2030-03-05,Second Class
598,126438,256,2024-09-10,2030-03-06,First Class
599,126438,253,2024-09-10,2030-03-06,First Class
600,157882,68,2021-10-03,2027-03-31,Second Class
601,157882,68,2021-10-03,2027-03-31,Second Class
602,164427,257,2022-07-31,2028-01-27,Standard Class
603,149468,258,2024-05-20,2029-11-10,Same Day
604,140844,18,2024-06-19,2029-12-14,Standard Class
605,140844,19,2024-06-19,2029-12-14,Standard Class
606,134481,259,2024-08-27,2030-02-22,Standard Class
607,115056,167,2021-05-02,2026-10-23,Same Day
608,105767,79,2021-05-23,2026-11-17,Standard Class
609,105767,79,2021-05-23,2026-11-17,Standard Class
610,105767,78,2021-05-23,2026-11-17,Standard Class
611,112319,211,2022-08-31,2028-02-26,Standard Class
612,147536,183,2023-12-26,2029-06-22,Standard Class
613,111808,62,2024-12-16,2030-06-12,Standard Class
614,122588,260,2021-11-25,2027-05-20,Second Class
615,136987,44,2022-04-11,2027-10-05,Second Class
616,136987,44,2022-04-11,2027-10-05,Second Class
617,123505,261,2022-11-22,2028-05-18,Standard Class
618,138037,31,2023-09-29,2029-03-25,Standard Class
619,138289,262,2024-01-16,2029-07-10,Second Class
620,138289,262,2024-01-16,2029-07-10,Second Class
621,138289,263,2024-01-16,2029-07-10,Second Class
622,154935,181,2024-12-24,2030-06-21,Standard Class
623,157588,152,2023-07-14,2029-01-08,Standard Class
624,157588,152,2023-07-14,2029-01-08,Standard Class
625,109218,44,2021-06-30,2026-12-24,Second Class
626,160213,64,2022-03-08,2027-09-03,Standard Class
627,132304,36,2023-06-14,2028-12-08,Standard Class
628,148110,264,2023-09-05,2029-03-03,Standard Class
629,160745,265,2023-12-11,2029-06-07,Second Class
630,160745,266,2023-12-11,2029-06-07,Second Class
631,160745,267,2023-12-11,2029-06-07,Second Class
632,108343,268,2024-07-20,2030-01-15,Standard Class
633,108343,42,2024-07-20,2030-01-15,Standard Class
634,108343,42,2024-07-20,2030-01-15,Standard Class
635,118724,269,2024-07-21,2030-01-15,Second Class
636,118724,269,2024-07-21,2030-01-15,Second Class
637,141425,167,2024-11-02,2030-04-29,Second Class
638,150126,270,2021-07-27,2027-01-23,Standard Class
639,162901,131,2023-03-28,2028-09-20,First Class
640,148747,175,2023-09-25,2029-03-19,First Class
641,113481,150,2024-01-02,2029-06-26,First Class
642,113481,86,2024-01-02,2029-06-26,First Class
643,113481,86,2024-01-02,2029-06-26,First Class
644,162691,254,2024-08-01,2030-01-28,Standard Class
645,162691,254,2024-08-01,2030-01-28,Standard Class
646,147655,271,2024-09-04,2030-02-26,First Class
647,101749,272,2024-10-03,2030-03-31,Standard Class
648,156160,18,2021-09-22,2027-03-22,Standard Class
649,156160,19,2021-09-22,2027-03-22,Standard Class
650,156160,18,2021-09-22,2027-03-22,Standard Class
651,156160,18,2021-09-22,2027-03-22,Standard Class
652,132913,228,2021-12-24,2027-06-18,First Class
653,127509,21,2022-11-09,2028-05-05,Standard Class
654,127509,22,2022-11-09,2028-05-05,Standard Class
655,127509,21,2022-11-09,2028-05-05,Standard Class
656,127509,22,2022-11-09,2028-05-05,Standard Class
657,104311,273,2023-05-02,2028-10-26,Standard Class
658,104311,274,2023-05-02,2028-10-26,Standard Class
659,104311,274,2023-05-02,2028-10-26,Standard Class
660,119865,4,2023-06-21,2028-12-16,Standard Class
661,119865,4,2023-06-21,2028-12-16,Standard Class
662,119865,3,2023-06-21,2028-12-16,Standard Class
663,150007,275,2023-09-11,2029-03-08,Standard Class
664,150007,276,2023-09-11,2029-03-08,Standard Class
665,145877,21,2024-04-01,2029-09-25,Second Class
666,145877,22,2024-04-01,2029-09-25,Second Class
667,136448,95,2024-09-16,2030-03-11,First Class
668,136448,45,2024-09-16,2030-03-11,First Class
669,136448,45,2024-09-16,2030-03-11,First Class
670,136448,45,2024-09-16,2030-03-11,First Class
671,136448,45,2024-09-16,2030-03-11,First Class
672,108063,277,2024-12-02,2030-05-28,First Class
673,149461,278,2023-11-13,2029-05-11,Standard Class
674,162929,19,2024-11-19,2030-05-15,First Class
675,162929,19,2024-11-19,2030-05-15,First Class
676,110408,279,2021-10-18,2027-04-12,Second Class
677,110408,279,2021-10-18,2027-04-12,Second Class
678,110408,280,2021-10-18,2027-04-12,Second Class
679,144253,183,2022-05-04,2027-10-30,Second Class
680,143154,281,2023-12-02,2029-05-30,Standard Class
681,112515,282,2024-09-17,2030-03-14,Second Class
682,112515,283,2024-09-17,2030-03-14,Second Class
683,112515,283,2024-09-17,2030-03-14,Second Class
684,112515,283,2024-09-17,2030-03-14,Second Class
685,112515,283,2024-09-17,2030-03-14,Second Class
686,112515,282,2024-09-17,2030-03-14,Second Class
687,112515,283,2024-09-17,2030-03-14,Second Class
688,117926,284,2024-12-08,2030-06-04,Second Class
689,149958,285,2021-03-15,2026-09-09,Standard Class
690,149958,285,2021-03-15,2026-09-09,Standard Class
691,149958,285,2021-03-15,2026-09-09,Standard Class
692,149958,91,2021-03-15,2026-09-09,Standard Class
693,149958,285,2021-03-15,2026-09-09,Standard Class
694,128538,286,2021-10-11,2027-04-07,Standard Class
695,150749,198,2022-03-29,2027-09-24,Second Class
696,143700,144,2022-07-26,2028-01-16,Same Day
697,114405,89,2023-04-07,2028-10-02,Standard Class
698,114405,120,2023-04-07,2028-10-02,Standard Class
699,118913,121,2023-06-25,2028-12-19,Standard Class
700,101049,231,2024-06-21,2029-12-16,Second Class
701,101049,287,2024-06-21,2029-12-16,Second Class
702,114209,288,2023-05-21,2028-11-15,Standard Class
703,114209,289,2023-05-21,2028-11-15,Standard Class
704,134775,31,2023-10-28,2029-04-20,First Class
705,134775,5,2023-10-28,2029-04-20,First Class
706,163755,290,2023-11-04,2029-04-30,Second Class
707,106677,79,2023-11-05,2029-05-02,Standard Class
708,164196,291,2023-11-11,2029-05-09,Standard Class
709,149706,292,2024-12-11,2030-06-04,First Class
710,162684,89,2021-08-01,2027-01-27,Standard Class
711,101392,290,2021-12-07,2027-06-05,Standard Class
712,146745,216,2022-09-03,2028-02-29,Standard Class
713,146745,216,2022-09-03,2028-02-29,Standard Class
714,155404,178,2023-09-22,2029-03-20,Standard Class
715,129224,169,2024-03-17,2029-09-13,Standard Class
716,124597,293,2024-04-30,2029-10-26,Standard Class
717,124597,294,2024-04-30,2029-10-26,Standard Class
718,124597,294,2024-04-30,2029-10-26,Standard Class
719,100314,295,2024-09-29,2030-03-28,Standard Class
720,100314,295,2024-09-29,2030-03-28,Standard Class
721,100314,296,2024-09-29,2030-03-28,Standard Class
722,111360,297,2021-11-24,2027-05-23,Standard Class
723,120243,164,2021-12-27,2027-06-22,Second Class
724,133977,180,2022-09-06,2028-02-29,Second Class
725,100468,72,2023-11-24,2029-05-23,Standard Class
726,100468,72,2023-11-24,2029-05-23,Standard Class
727,106355,298,2024-04-02,2029-09-26,First Class
728,102407,211,2024-12-09,2030-06-05,Second Class
729,102407,44,2024-12-09,2030-06-05,Second Class
730,102407,211,2024-12-09,2030-06-05,Second Class
731,146500,299,2021-08-30,2027-02-25,Standard Class
732,146500,300,2021-08-30,2027-02-25,Standard Class
733,146731,184,2021-11-03,2027-05-01,Standard Class
734,146731,184,2021-11-03,2027-05-01,Standard Class
735,123113,301,2022-11-23,2028-05-19,Second Class
736,123113,302,2022-11-23,2028-05-19,Second Class
737,108210,51,2023-05-30,2028-11-20,Same Day
738,108210,51,2023-05-30,2028-11-20,Same Day
739,116603,183,2023-07-17,2029-01-11,Standard Class
740,112893,126,2023-09-09,2029-03-05,Second Class
741,153787,96,2024-05-19,2029-11-13,Standard Class
742,106824,303,2024-07-07,2030-01-01,Standard Class
743,135034,276,2024-08-01,2030-01-24,First Class
744,103443,42,2024-12-17,2030-06-15,Standard Class
745,103443,42,2024-12-17,2030-06-15,Standard Class
746,103443,43,2024-12-17,2030-06-15,Standard Class
747,149678,304,2022-04-13,2027-10-06,Second Class
748,129112,147,2022-11-29,2028-05-22,First Class
749,129112,305,2022-11-29,2028-05-22,First Class
750,123001,306,2024-09-02,2030-03-01,Standard Class
751,123001,306,2024-09-02,2030-03-01,Standard Class
752,123001,306,2024-09-02,2030-03-01,Standard Class
753,143798,142,2024-12-10,2030-06-04,First Class
754,143798,144,2024-12-10,2030-06-04,First Class
755,103905,307,2021-07-14,2027-01-10,Standard Class
756,103905,307,2021-07-14,2027-01-10,Standard Class
757,144519,308,2022-11-13,2028-05-09,Standard Class
758,144519,308,2022-11-13,2028-05-09,Standard Class
759,120824,309,2023-06-12,2028-12-06,Second Class
760,120824,309,2023-06-12,2028-12-06,Second Class
761,120824,255,2023-06-12,2028-12-06,Second Class
762,120824,309,2023-06-12,2028-12-06,Second Class
763,120824,309,2023-06-12,2028-12-06,Second Class
764,120824,255,2023-06-12,2028-12-06,Second Class
765,120824,255,2023-06-12,2028-12-06,Second Class
766,163216,95,2023-10-07,2029-04-01,First Class
767,136812,37,2023-11-18,2029-05-15,Standard Class
768,107321,216,2024-08-31,2030-02-25,Standard Class
769,107321,216,2024-08-31,2030-02-25,Standard Class
770,118157,310,2024-11-14,2030-05-10,First Class
771,102652,121,2021-04-06,2026-10-03,Standard Class
772,102652,303,2021-04-06,2026-10-03,Standard Class
773,102652,303,2021-04-06,2026-10-03,Standard Class
774,102652,311,2021-04-06,2026-10-03,Standard Class
775,101427,144,2021-12-26,2027-06-22,Standard Class
776,139934,175,2023-12-18,2029-06-11,First Class
777,137428,312,2024-12-16,2030-06-13,Second Class
778,137428,313,2024-12-16,2030-06-13,Second Class
779,137428,313,2024-12-16,2030-06-13,Second Class
780,137428,313,2024-12-16,2030-06-13,Second Class
781,158442,188,2021-03-17,2026-09-07,Same Day
782,158442,161,2021-03-17,2026-09-07,Same Day
783,158442,188,2021-03-17,2026-09-07,Same Day
784,148586,42,2021-03-25,2026-09-22,Standard Class
785,151253,9,2022-04-22,2027-10-17,Standard Class
786,151253,157,2022-04-22,2027-10-17,Standard Class
787,130876,181,2022-05-12,2027-11-06,Second Class
788,100993,314,2023-02-05,2028-08-02,Standard Class
789,100993,228,2023-02-05,2028-08-02,Standard Class
790,100993,314,2023-02-05,2028-08-02,Standard Class
791,100993,228,2023-02-05,2028-08-02,Standard Class
792,110940,315,2024-07-23,2030-01-18,Standard Class
793,169642,69,2021-07-27,2027-01-20,Second Class
794,141810,316,2022-11-02,2028-04-29,Standard Class
795,141810,316,2022-11-02,2028-04-29,Standard Class
796,103947,317,2023-04-01,2028-09-28,Standard Class
797,103947,317,2023-04-01,2028-09-28,Standard Class
798,112928,116,2024-06-01,2029-11-26,Second Class
799,118136,318,2024-09-16,2030-03-10,First Class
800,118136,319,2024-09-16,2030-03-10,First Class
801,115168,320,2022-06-05,2027-11-30,Standard Class
802,107083,321,2022-11-21,2028-05-19,Standard Class
803,107083,322,2022-11-21,2028-05-19,Standard Class
804,107083,321,2022-11-21,2028-05-19,Standard Class
805,107083,322,2022-11-21,2028-05-19,Standard Class
806,124506,85,2023-11-11,2029-05-09,Standard Class
807,124506,85,2023-11-11,2029-05-09,Standard Class
808,169838,263,2023-11-25,2029-05-21,Standard Class
809,169838,263,2023-11-25,2029-05-21,Standard Class
810,169838,262,2023-11-25,2029-05-21,Standard Class
811,155166,323,2023-12-26,2029-06-24,Standard Class
812,155166,324,2023-12-26,2029-06-24,Standard Class
813,118941,325,2024-08-12,2030-02-02,Same Day
814,118941,326,2024-08-12,2030-02-02,Same Day
815,118941,325,2024-08-12,2030-02-02,Same Day
816,130043,309,2024-09-15,2030-03-12,Standard Class
817,158561,243,2024-11-11,2030-05-09,Second Class
818,102379,327,2024-12-02,2030-05-29,Standard Class
819,102379,327,2024-12-02,2030-05-29,Standard Class
820,102379,327,2024-12-02,2030-05-29,Standard Class
821,147543,328,2021-07-06,2027-01-02,Standard Class
822,113859,329,2021-09-13,2027-03-10,Standard Class
823,158351,79,2022-06-20,2027-12-15,Second Class
824,123050,162,2023-04-04,2028-09-28,Second Class
825,123050,162,2023-04-04,2028-09-28,Second Class
826,123050,162,2023-04-04,2028-09-28,Second Class
827,149335,1,2023-07-25,2029-01-14,Same Day
828,143910,3,2023-08-12,2029-02-05,Standard Class
829,134369,330,2023-09-16,2029-03-14,Standard Class
830,113530,31,2024-05-19,2029-11-11,Second Class
831,113530,5,2024-05-19,2029-11-11,Second Class
832,113530,31,2024-05-19,2029-11-11,Second Class
833,113530,5,2024-05-19,2029-11-11,Second Class
834,120418,139,2024-06-11,2029-12-03,First Class
835,120418,140,2024-06-11,2029-12-03,First Class
836,120418,139,2024-06-11,2029-12-03,First Class
837,120418,139,2024-06-11,2029-12-03,First Class
838,120418,140,2024-06-11,2029-12-03,First Class
839,120677,8,2022-05-31,2027-11-25,Standard Class
840,121699,223,2022-08-10,2028-02-04,Standard Class
841,136406,175,2023-04-15,2028-10-07,Second Class
842,148593,72,2023-06-16,2028-12-08,Second Class
843,130680,331,2023-06-24,2028-12-19,Standard Class
844,167241,44,2023-08-15,2029-02-11,Standard Class
845,167241,44,2023-08-15,2029-02-11,Standard Class
846,167241,211,2023-08-15,2029-02-11,Standard Class
847,167241,44,2023-08-15,2029-02-11,Standard Class
848,110086,332,2023-09-18,2029-03-14,Standard Class
849,119165,95,2023-10-31,2029-04-28,Standard Class
850,122735,17,2024-04-12,2029-10-06,Second Class
851,122735,333,2024-04-12,2029-10-06,Second Class
852,158071,290,2024-06-10,2029-12-06,Standard Class
853,158071,290,2024-06-10,2029-12-06,Standard Class
854,158071,36,2024-06-10,2029-12-06,Standard Class
855,117485,62,2024-09-23,2030-03-22,Standard Class
856,107125,71,2024-11-27,2030-05-25,Standard Class
857,107125,71,2024-11-27,2030-05-25,Standard Class
858,140795,334,2021-02-01,2026-07-27,First Class
859,151015,275,2021-10-14,2027-04-12,Standard Class
860,151015,276,2021-10-14,2027-04-12,Standard Class
861,151015,275,2021-10-14,2027-04-12,Standard Class
862,167696,335,2022-09-16,2028-03-13,Standard Class
863,117828,336,2022-12-23,2028-06-17,First Class
864,105935,249,2024-01-26,2029-07-23,Standard Class
865,105935,249,2024-01-26,2029-07-23,Standard Class
866,133312,2,2024-11-25,2030-05-22,Standard Class
867,133312,1,2024-11-25,2030-05-22,Standard Class
868,163923,337,2022-05-30,2027-11-24,Standard Class
869,124716,338,2024-03-27,2029-09-21,Standard Class
870,124716,338,2024-03-27,2029-09-21,Standard Class
871,124716,339,2024-03-27,2029-09-21,Standard Class
872,157147,5,2021-01-13,2026-07-11,Standard Class
873,157147,5,2021-01-13,2026-07-11,Standard Class
874,157147,31,2021-01-13,2026-07-11,Standard Class
875,164406,2,2021-08-15,2027-02-09,Standard Class
876,164406,2,2021-08-15,2027-02-09,Standard Class
877,164406,1,2021-08-15,2027-02-09,Standard Class
878,164406,2,2021-08-15,2027-02-09,Standard Class
879,164406,1,2021-08-15,2027-02-09,Standard Class
880,123960,340,2022-06-11,2027-12-07,Standard Class
881,123960,340,2022-06-11,2027-12-07,Standard Class
882,123960,341,2022-06-11,2027-12-07,Standard Class
883,123960,340,2022-06-11,2027-12-07,Standard Class
884,123960,340,2022-06-11,2027-12-07,Standard Class
885,158792,119,2022-12-26,2028-06-24,Standard Class
886,158792,342,2022-12-26,2028-06-24,Standard Class
887,112102,197,2023-04-12,2028-10-06,Standard Class
888,112102,197,2023-04-12,2028-10-06,Standard Class
889,112102,198,2023-04-12,2028-10-06,Standard Class
890,158792,342,2023-12-26,2029-06-24,Standard Class
891,105746,343,2023-12-30,2029-06-23,First Class
892,144694,344,2024-09-24,2030-03-19,Second Class
893,144694,344,2024-09-24,2030-03-19,Second Class
894,152254,345,2021-06-30,2026-12-21,Same Day
895,111976,89,2023-03-08,2028-09-01,Standard Class
